0.40866,0.39208,0.37827,0.36169,0.37412,0.41004,0.50398,0.56062,0.69185,0.72086,0.75125,0.69876,0.65041,0.65593,0.64903,0.65179,0.71534,0.76921,0.8369,0.82309,0.7996,0.71395,0.5841,0.46115
0.34768,0.33232,0.31952,0.30417,0.31568,0.34896,0.43597,0.48844,0.61,0.63688,0.66503,0.6164,0.57161,0.57673,0.57033,0.57289,0.63176,0.68166,0.74437,0.73157,0.70982,0.63048,0.51019,0.3963
0.32154,0.30671,0.29435,0.27952,0.29064,0.32278,0.40683,0.4575,0.57493,0.60088,0.62807,0.58111,0.53784,0.54279,0.53661,0.53908,0.59594,0.64414,0.70471,0.69235,0.67134,0.5947,0.47852,0.36851
0.41737,0.40062,0.38666,0.36991,0.38247,0.41877,0.51369,0.57093,0.70354,0.73286,0.76357,0.71052,0.66167,0.66725,0.66027,0.66306,0.72728,0.78172,0.85012,0.83616,0.81243,0.72588,0.59466,0.47042
0.43479,0.41769,0.40344,0.38634,0.39917,0.43622,0.53312,0.59155,0.72693,0.75686,0.78821,0.73406,0.68418,0.68988,0.68275,0.6856,0.75116,0.80673,0.87656,0.86231,0.83808,0.74973,0.61578,0.48894
0.59508,0.58316,0.57322,0.5613,0.57024,0.59607,0.66361,0.70434,0.7987,0.81956,0.84142,0.80367,0.7689,0.77288,0.76791,0.7699,0.81559,0.85433,0.903,0.89307,0.87618,0.8146,0.72123,0.63282
0.43479,0.41769,0.40344,0.38634,0.39917,0.43622,0.53312,0.59155,0.72693,0.75686,0.78821,0.73406,0.68418,0.68988,0.68275,0.6856,0.75116,0.80673,0.87656,0.86231,0.83808,0.74973,0.61578,0.48894
0.40866,0.39208,0.37827,0.36169,0.37412,0.41004,0.50398,0.56062,0.69185,0.72086,0.75125,0.69876,0.65041,0.65593,0.64903,0.65179,0.71534,0.76921,0.8369,0.82309,0.7996,0.71395,0.5841,0.46115
0.34768,0.33232,0.31952,0.30417,0.31568,0.34896,0.43597,0.48844,0.61,0.63688,0.66503,0.6164,0.57161,0.57673,0.57033,0.57289,0.63176,0.68166,0.74437,0.73157,0.70982,0.63048,0.51019,0.3963
0.32154,0.30671,0.29435,0.27952,0.29064,0.32278,0.40683,0.4575,0.57493,0.60088,0.62807,0.58111,0.53784,0.54279,0.53661,0.53908,0.59594,0.64414,0.70471,0.69235,0.67134,0.5947,0.47852,0.36851
0.41737,0.40062,0.38666,0.36991,0.38247,0.41877,0.51369,0.57093,0.70354,0.73286,0.76357,0.71052,0.66167,0.66725,0.66027,0.66306,0.72728,0.78172,0.85012,0.83616,0.81243,0.72588,0.59466,0.47042
0.43479,0.41769,0.40344,0.38634,0.39917,0.43622,0.53312,0.59155,0.72693,0.75686,0.78821,0.73406,0.68418,0.68988,0.68275,0.6856,0.75116,0.80673,0.87656,0.86231,0.83808,0.74973,0.61578,0.48894
0.59508,0.58316,0.57322,0.5613,0.57024,0.59607,0.66361,0.70434,0.7987,0.81956,0.84142,0.80367,0.7689,0.77288,0.76791,0.7699,0.81559,0.85433,0.903,0.89307,0.87618,0.8146,0.72123,0.63282
0.43479,0.41769,0.40344,0.38634,0.39917,0.43622,0.53312,0.59155,0.72693,0.75686,0.78821,0.73406,0.68418,0.68988,0.68275,0.6856,0.75116,0.80673,0.87656,0.86231,0.83808,0.74973,0.61578,0.48894
0.40866,0.39208,0.37827,0.36169,0.37412,0.41004,0.50398,0.56062,0.69185,0.72086,0.75125,0.69876,0.65041,0.65593,0.64903,0.65179,0.71534,0.76921,0.8369,0.82309,0.7996,0.71395,0.5841,0.46115
0.34768,0.33232,0.31952,0.30417,0.31568,0.34896,0.43597,0.48844,0.61,0.63688,0.66503,0.6164,0.57161,0.57673,0.57033,0.57289,0.63176,0.68166,0.74437,0.73157,0.70982,0.63048,0.51019,0.3963
0.32154,0.30671,0.29435,0.27952,0.29064,0.32278,0.40683,0.4575,0.57493,0.60088,0.62807,0.58111,0.53784,0.54279,0.53661,0.53908,0.59594,0.64414,0.70471,0.69235,0.67134,0.5947,0.47852,0.36851
0.41737,0.40062,0.38666,0.36991,0.38247,0.41877,0.51369,0.57093,0.70354,0.73286,0.76357,0.71052,0.66167,0.66725,0.66027,0.66306,0.72728,0.78172,0.85012,0.83616,0.81243,0.72588,0.59466,0.47042
0.43479,0.41769,0.40344,0.38634,0.39917,0.43622,0.53312,0.59155,0.72693,0.75686,0.78821,0.73406,0.68418,0.68988,0.68275,0.6856,0.75116,0.80673,0.87656,0.86231,0.83808,0.74973,0.61578,0.48894
0.59508,0.58316,0.57322,0.5613,0.57024,0.59607,0.66361,0.70434,0.7987,0.81956,0.84142,0.80367,0.7689,0.77288,0.76791,0.7699,0.81559,0.85433,0.903,0.89307,0.87618,0.8146,0.72123,0.63282
0.41264,0.39641,0.38289,0.36666,0.37883,0.414,0.50596,0.56141,0.6899,0.7183,0.74806,0.69666,0.64933,0.65473,0.64797,0.65068,0.71289,0.76564,0.83191,0.81838,0.79539,0.71154,0.58441,0.46404
0.38784,0.37211,0.359,0.34326,0.35506,0.38915,0.4783,0.53206,0.65661,0.68414,0.71298,0.66316,0.61728,0.62252,0.61597,0.61859,0.6789,0.73003,0.79427,0.78116,0.75887,0.67759,0.55435,0.43766
0.32996,0.31539,0.30325,0.28867,0.2996,0.33118,0.41376,0.46356,0.57893,0.60443,0.63115,0.585,0.5425,0.54735,0.54128,0.54371,0.59957,0.64694,0.70645,0.6943,0.67366,0.59836,0.4842,0.37611
0.30516,0.29108,0.27935,0.26528,0.27583,0.30633,0.3861,0.4342,0.54564,0.57027,0.59608,0.5515,0.51045,0.51514,0.50927,0.51162,0.56558,0.61133,0.66881,0.65708,0.63714,0.56441,0.45414,0.34974
0.39611,0.38021,0.36696,0.35106,0.36299,0.39743,0.48752,0.54184,0.66771,0.69553,0.72467,0.67433,0.62796,0.63326,0.62663,0.62928,0.69023,0.7419,0.80682,0.79357,0.77104,0.6889,0.56437,0.44645
0.41264,0.39641,0.38289,0.36666,0.37883,0.414,0.50596,0.56141,0.6899,0.7183,0.74806,0.69666,0.64933,0.65473,0.64797,0.65068,0.71289,0.76564,0.83191,0.81838,0.79539,0.71154,0.58441,0.46404
0.56476,0.55345,0.54402,0.53271,0.5412,0.56571,0.62981,0.66846,0.75802,0.77781,0.79855,0.76273,0.72974,0.73351,0.72879,0.73068,0.77404,0.81081,0.857,0.84757,0.83155,0.7731,0.68449,0.60059
0.41264,0.39641,0.38289,0.36666,0.37883,0.414,0.50596,0.56141,0.6899,0.7183,0.74806,0.69666,0.64933,0.65473,0.64797,0.65068,0.71289,0.76564,0.83191,0.81838,0.79539,0.71154,0.58441,0.46404
0.38784,0.37211,0.359,0.34326,0.35506,0.38915,0.4783,0.53206,0.65661,0.68414,0.71298,0.66316,0.61728,0.62252,0.61597,0.61859,0.6789,0.73003,0.79427,0.78116,0.75887,0.67759,0.55435,0.43766
0.32996,0.31539,0.30325,0.28867,0.2996,0.33118,0.41376,0.46356,0.57893,0.60443,0.63115,0.585,0.5425,0.54735,0.54128,0.54371,0.59957,0.64694,0.70645,0.6943,0.67366,0.59836,0.4842,0.37611
0.30516,0.29108,0.27935,0.26528,0.27583,0.30633,0.3861,0.4342,0.54564,0.57027,0.59608,0.5515,0.51045,0.51514,0.50927,0.51162,0.56558,0.61133,0.66881,0.65708,0.63714,0.56441,0.45414,0.34974
0.39611,0.38021,0.36696,0.35106,0.36299,0.39743,0.48752,0.54184,0.66771,0.69553,0.72467,0.67433,0.62796,0.63326,0.62663,0.62928,0.69023,0.7419,0.80682,0.79357,0.77104,0.6889,0.56437,0.44645
0.41264,0.39641,0.38289,0.36666,0.37883,0.414,0.50596,0.56141,0.6899,0.7183,0.74806,0.69666,0.64933,0.65473,0.64797,0.65068,0.71289,0.76564,0.83191,0.81838,0.79539,0.71154,0.58441,0.46404
0.56476,0.55345,0.54402,0.53271,0.5412,0.56571,0.62981,0.66846,0.75802,0.77781,0.79855,0.76273,0.72974,0.73351,0.72879,0.73068,0.77404,0.81081,0.857,0.84757,0.83155,0.7731,0.68449,0.60059
0.41264,0.39641,0.38289,0.36666,0.37883,0.414,0.50596,0.56141,0.6899,0.7183,0.74806,0.69666,0.64933,0.65473,0.64797,0.65068,0.71289,0.76564,0.83191,0.81838,0.79539,0.71154,0.58441,0.46404
0.38784,0.37211,0.359,0.34326,0.35506,0.38915,0.4783,0.53206,0.65661,0.68414,0.71298,0.66316,0.61728,0.62252,0.61597,0.61859,0.6789,0.73003,0.79427,0.78116,0.75887,0.67759,0.55435,0.43766
0.32996,0.31539,0.30325,0.28867,0.2996,0.33118,0.41376,0.46356,0.57893,0.60443,0.63115,0.585,0.5425,0.54735,0.54128,0.54371,0.59957,0.64694,0.70645,0.6943,0.67366,0.59836,0.4842,0.37611
0.30516,0.29108,0.27935,0.26528,0.27583,0.30633,0.3861,0.4342,0.54564,0.57027,0.59608,0.5515,0.51045,0.51514,0.50927,0.51162,0.56558,0.61133,0.66881,0.65708,0.63714,0.56441,0.45414,0.34974
0.39611,0.38021,0.36696,0.35106,0.36299,0.39743,0.48752,0.54184,0.66771,0.69553,0.72467,0.67433,0.62796,0.63326,0.62663,0.62928,0.69023,0.7419,0.80682,0.79357,0.77104,0.6889,0.56437,0.44645
0.41264,0.39641,0.38289,0.36666,0.37883,0.414,0.50596,0.56141,0.6899,0.7183,0.74806,0.69666,0.64933,0.65473,0.64797,0.65068,0.71289,0.76564,0.83191,0.81838,0.79539,0.71154,0.58441,0.46404
0.56476,0.55345,0.54402,0.53271,0.5412,0.56571,0.62981,0.66846,0.75802,0.77781,0.79855,0.76273,0.72974,0.73351,0.72879,0.73068,0.77404,0.81081,0.857,0.84757,0.83155,0.7731,0.68449,0.60059
0.41264,0.39641,0.38289,0.36666,0.37883,0.414,0.50596,0.56141,0.6899,0.7183,0.74806,0.69666,0.64933,0.65473,0.64797,0.65068,0.71289,0.76564,0.83191,0.81838,0.79539,0.71154,0.58441,0.46404
0.38784,0.37211,0.359,0.34326,0.35506,0.38915,0.4783,0.53206,0.65661,0.68414,0.71298,0.66316,0.61728,0.62252,0.61597,0.61859,0.6789,0.73003,0.79427,0.78116,0.75887,0.67759,0.55435,0.43766
0.32996,0.31539,0.30325,0.28867,0.2996,0.33118,0.41376,0.46356,0.57893,0.60443,0.63115,0.585,0.5425,0.54735,0.54128,0.54371,0.59957,0.64694,0.70645,0.6943,0.67366,0.59836,0.4842,0.37611
0.30516,0.29108,0.27935,0.26528,0.27583,0.30633,0.3861,0.4342,0.54564,0.57027,0.59608,0.5515,0.51045,0.51514,0.50927,0.51162,0.56558,0.61133,0.66881,0.65708,0.63714,0.56441,0.45414,0.34974
0.39611,0.38021,0.36696,0.35106,0.36299,0.39743,0.48752,0.54184,0.66771,0.69553,0.72467,0.67433,0.62796,0.63326,0.62663,0.62928,0.69023,0.7419,0.80682,0.79357,0.77104,0.6889,0.56437,0.44645
0.41264,0.39641,0.38289,0.36666,0.37883,0.414,0.50596,0.56141,0.6899,0.7183,0.74806,0.69666,0.64933,0.65473,0.64797,0.65068,0.71289,0.76564,0.83191,0.81838,0.79539,0.71154,0.58441,0.46404
0.56476,0.55345,0.54402,0.53271,0.5412,0.56571,0.62981,0.66846,0.75802,0.77781,0.79855,0.76273,0.72974,0.73351,0.72879,0.73068,0.77404,0.81081,0.857,0.84757,0.83155,0.7731,0.68449,0.60059
0.42083,0.40428,0.39048,0.37393,0.38635,0.42221,0.516,0.57255,0.70358,0.73255,0.76289,0.71048,0.66221,0.66772,0.66083,0.66358,0.72703,0.78082,0.84841,0.83462,0.81117,0.72565,0.596,0.47324
0.39553,0.37949,0.36612,0.35007,0.36211,0.39687,0.48779,0.54261,0.66963,0.69771,0.72713,0.67632,0.62952,0.63487,0.62818,0.63086,0.69236,0.74451,0.81003,0.79665,0.77392,0.69103,0.56534,0.44634
0.33651,0.32165,0.30926,0.2944,0.30555,0.33775,0.42197,0.47275,0.59041,0.61642,0.64367,0.59661,0.55326,0.55821,0.55202,0.5545,0.61147,0.65977,0.72046,0.70808,0.68702,0.61023,0.49381,0.38358
0.31121,0.29686,0.2849,0.27054,0.28131,0.31241,0.39376,0.44281,0.55646,0.58158,0.6079,0.56244,0.52057,0.52536,0.51938,0.52177,0.5768,0.62346,0.68208,0.67011,0.64978,0.5756,0.46315,0.35668
0.40397,0.38775,0.37424,0.35803,0.37019,0.40532,0.49719,0.55259,0.68095,0.70932,0.73905,0.68771,0.64042,0.64582,0.63906,0.64177,0.70392,0.75661,0.82282,0.80931,0.78634,0.70257,0.57556,0.45531
0.42083,0.40428,0.39048,0.37393,0.38635,0.42221,0.516,0.57255,0.70358,0.73255,0.76289,0.71048,0.66221,0.66772,0.66083,0.66358,0.72703,0.78082,0.84841,0.83462,0.81117,0.72565,0.596,0.47324
0.57597,0.56443,0.55482,0.54328,0.55193,0.57693,0.6423,0.68172,0.77305,0.79324,0.81439,0.77786,0.74421,0.74806,0.74325,0.74517,0.7894,0.82689,0.874,0.86439,0.84804,0.78844,0.69806,0.6125
0.42083,0.40428,0.39048,0.37393,0.38635,0.42221,0.516,0.57255,0.70358,0.73255,0.76289,0.71048,0.66221,0.66772,0.66083,0.66358,0.72703,0.78082,0.84841,0.83462,0.81117,0.72565,0.596,0.47324
0.39553,0.37949,0.36612,0.35007,0.36211,0.39687,0.48779,0.54261,0.66963,0.69771,0.72713,0.67632,0.62952,0.63487,0.62818,0.63086,0.69236,0.74451,0.81003,0.79665,0.77392,0.69103,0.56534,0.44634
0.33651,0.32165,0.30926,0.2944,0.30555,0.33775,0.42197,0.47275,0.59041,0.61642,0.64367,0.59661,0.55326,0.55821,0.55202,0.5545,0.61147,0.65977,0.72046,0.70808,0.68702,0.61023,0.49381,0.38358
0.31121,0.29686,0.2849,0.27054,0.28131,0.31241,0.39376,0.44281,0.55646,0.58158,0.6079,0.56244,0.52057,0.52536,0.51938,0.52177,0.5768,0.62346,0.68208,0.67011,0.64978,0.5756,0.46315,0.35668
0.40397,0.38775,0.37424,0.35803,0.37019,0.40532,0.49719,0.55259,0.68095,0.70932,0.73905,0.68771,0.64042,0.64582,0.63906,0.64177,0.70392,0.75661,0.82282,0.80931,0.78634,0.70257,0.57556,0.45531
0.42083,0.40428,0.39048,0.37393,0.38635,0.42221,0.516,0.57255,0.70358,0.73255,0.76289,0.71048,0.66221,0.66772,0.66083,0.66358,0.72703,0.78082,0.84841,0.83462,0.81117,0.72565,0.596,0.47324
0.57597,0.56443,0.55482,0.54328,0.55193,0.57693,0.6423,0.68172,0.77305,0.79324,0.81439,0.77786,0.74421,0.74806,0.74325,0.74517,0.7894,0.82689,0.874,0.86439,0.84804,0.78844,0.69806,0.6125
0.42083,0.40428,0.39048,0.37393,0.38635,0.42221,0.516,0.57255,0.70358,0.73255,0.76289,0.71048,0.66221,0.66772,0.66083,0.66358,0.72703,0.78082,0.84841,0.83462,0.81117,0.72565,0.596,0.47324
0.39553,0.37949,0.36612,0.35007,0.36211,0.39687,0.48779,0.54261,0.66963,0.69771,0.72713,0.67632,0.62952,0.63487,0.62818,0.63086,0.69236,0.74451,0.81003,0.79665,0.77392,0.69103,0.56534,0.44634
0.33651,0.32165,0.30926,0.2944,0.30555,0.33775,0.42197,0.47275,0.59041,0.61642,0.64367,0.59661,0.55326,0.55821,0.55202,0.5545,0.61147,0.65977,0.72046,0.70808,0.68702,0.61023,0.49381,0.38358
0.31121,0.29686,0.2849,0.27054,0.28131,0.31241,0.39376,0.44281,0.55646,0.58158,0.6079,0.56244,0.52057,0.52536,0.51938,0.52177,0.5768,0.62346,0.68208,0.67011,0.64978,0.5756,0.46315,0.35668
0.40397,0.38775,0.37424,0.35803,0.37019,0.40532,0.49719,0.55259,0.68095,0.70932,0.73905,0.68771,0.64042,0.64582,0.63906,0.64177,0.70392,0.75661,0.82282,0.80931,0.78634,0.70257,0.57556,0.45531
0.42083,0.40428,0.39048,0.37393,0.38635,0.42221,0.516,0.57255,0.70358,0.73255,0.76289,0.71048,0.66221,0.66772,0.66083,0.66358,0.72703,0.78082,0.84841,0.83462,0.81117,0.72565,0.596,0.47324
0.57597,0.56443,0.55482,0.54328,0.55193,0.57693,0.6423,0.68172,0.77305,0.79324,0.81439,0.77786,0.74421,0.74806,0.74325,0.74517,0.7894,0.82689,0.874,0.86439,0.84804,0.78844,0.69806,0.6125
0.42083,0.40428,0.39048,0.37393,0.38635,0.42221,0.516,0.57255,0.70358,0.73255,0.76289,0.71048,0.66221,0.66772,0.66083,0.66358,0.72703,0.78082,0.84841,0.83462,0.81117,0.72565,0.596,0.47324
0.39553,0.37949,0.36612,0.35007,0.36211,0.39687,0.48779,0.54261,0.66963,0.69771,0.72713,0.67632,0.62952,0.63487,0.62818,0.63086,0.69236,0.74451,0.81003,0.79665,0.77392,0.69103,0.56534,0.44634
0.33651,0.32165,0.30926,0.2944,0.30555,0.33775,0.42197,0.47275,0.59041,0.61642,0.64367,0.59661,0.55326,0.55821,0.55202,0.5545,0.61147,0.65977,0.72046,0.70808,0.68702,0.61023,0.49381,0.38358
0.31121,0.29686,0.2849,0.27054,0.28131,0.31241,0.39376,0.44281,0.55646,0.58158,0.6079,0.56244,0.52057,0.52536,0.51938,0.52177,0.5768,0.62346,0.68208,0.67011,0.64978,0.5756,0.46315,0.35668
0.40397,0.38775,0.37424,0.35803,0.37019,0.40532,0.49719,0.55259,0.68095,0.70932,0.73905,0.68771,0.64042,0.64582,0.63906,0.64177,0.70392,0.75661,0.82282,0.80931,0.78634,0.70257,0.57556,0.45531
0.42083,0.40428,0.39048,0.37393,0.38635,0.42221,0.516,0.57255,0.70358,0.73255,0.76289,0.71048,0.66221,0.66772,0.66083,0.66358,0.72703,0.78082,0.84841,0.83462,0.81117,0.72565,0.596,0.47324
0.57597,0.56443,0.55482,0.54328,0.55193,0.57693,0.6423,0.68172,0.77305,0.79324,0.81439,0.77786,0.74421,0.74806,0.74325,0.74517,0.7894,0.82689,0.874,0.86439,0.84804,0.78844,0.69806,0.6125
0.42083,0.40428,0.39048,0.37393,0.38635,0.42221,0.516,0.57255,0.70358,0.73255,0.76289,0.71048,0.66221,0.66772,0.66083,0.66358,0.72703,0.78082,0.84841,0.83462,0.81117,0.72565,0.596,0.47324
0.39553,0.37949,0.36612,0.35007,0.36211,0.39687,0.48779,0.54261,0.66963,0.69771,0.72713,0.67632,0.62952,0.63487,0.62818,0.63086,0.69236,0.74451,0.81003,0.79665,0.77392,0.69103,0.56534,0.44634
0.33651,0.32165,0.30926,0.2944,0.30555,0.33775,0.42197,0.47275,0.59041,0.61642,0.64367,0.59661,0.55326,0.55821,0.55202,0.5545,0.61147,0.65977,0.72046,0.70808,0.68702,0.61023,0.49381,0.38358
0.29733,0.28361,0.27218,0.25847,0.26875,0.29847,0.37619,0.42305,0.53163,0.55563,0.58078,0.53735,0.49734,0.50191,0.4962,0.49849,0.55106,0.59564,0.65164,0.64021,0.62078,0.54992,0.44248,0.34076
0.38594,0.37045,0.35754,0.34205,0.35367,0.38723,0.47501,0.52793,0.65056,0.67767,0.70607,0.65702,0.61184,0.617,0.61055,0.61313,0.67251,0.72285,0.7861,0.7732,0.75125,0.67122,0.54988,0.43499
0.40205,0.38624,0.37306,0.35725,0.36911,0.40337,0.49298,0.547,0.67219,0.69986,0.72885,0.67878,0.63266,0.63793,0.63134,0.63397,0.69459,0.74598,0.81055,0.79737,0.77497,0.69327,0.5694,0.45212
0.55026,0.53924,0.53006,0.51904,0.5273,0.55118,0.61364,0.6513,0.73856,0.75785,0.77805,0.74315,0.711,0.71468,0.71008,0.71192,0.75417,0.78999,0.835,0.82581,0.8102,0.75325,0.66691,0.58517
0.40205,0.38624,0.37306,0.35725,0.36911,0.40337,0.49298,0.547,0.67219,0.69986,0.72885,0.67878,0.63266,0.63793,0.63134,0.63397,0.69459,0.74598,0.81055,0.79737,0.77497,0.69327,0.5694,0.45212
0.37788,0.36255,0.34978,0.33445,0.34595,0.37916,0.46602,0.5184,0.63975,0.66658,0.69468,0.64614,0.60143,0.60654,0.60015,0.60271,0.66147,0.71129,0.77388,0.76111,0.73939,0.66019,0.54011,0.42643
0.32149,0.3073,0.29546,0.28126,0.29191,0.32268,0.40314,0.45166,0.56407,0.58892,0.61495,0.56998,0.52857,0.5333,0.52739,0.52975,0.58418,0.63033,0.68831,0.67648,0.65636,0.583,0.47177,0.36646
0.29733,0.28361,0.27218,0.25847,0.26875,0.29847,0.37619,0.42305,0.53163,0.55563,0.58078,0.53735,0.49734,0.50191,0.4962,0.49849,0.55106,0.59564,0.65164,0.64021,0.62078,0.54992,0.44248,0.34076
0.38594,0.37045,0.35754,0.34205,0.35367,0.38723,0.47501,0.52793,0.65056,0.67767,0.70607,0.65702,0.61184,0.617,0.61055,0.61313,0.67251,0.72285,0.7861,0.7732,0.75125,0.67122,0.54988,0.43499
0.40205,0.38624,0.37306,0.35725,0.36911,0.40337,0.49298,0.547,0.67219,0.69986,0.72885,0.67878,0.63266,0.63793,0.63134,0.63397,0.69459,0.74598,0.81055,0.79737,0.77497,0.69327,0.5694,0.45212
0.55026,0.53924,0.53006,0.51904,0.5273,0.55118,0.61364,0.6513,0.73856,0.75785,0.77805,0.74315,0.711,0.71468,0.71008,0.71192,0.75417,0.78999,0.835,0.82581,0.8102,0.75325,0.66691,0.58517
0.40205,0.38624,0.37306,0.35725,0.36911,0.40337,0.49298,0.547,0.67219,0.69986,0.72885,0.67878,0.63266,0.63793,0.63134,0.63397,0.69459,0.74598,0.81055,0.79737,0.77497,0.69327,0.5694,0.45212
0.37788,0.36255,0.34978,0.33445,0.34595,0.37916,0.46602,0.5184,0.63975,0.66658,0.69468,0.64614,0.60143,0.60654,0.60015,0.60271,0.66147,0.71129,0.77388,0.76111,0.73939,0.66019,0.54011,0.42643
0.32149,0.3073,0.29546,0.28126,0.29191,0.32268,0.40314,0.45166,0.56407,0.58892,0.61495,0.56998,0.52857,0.5333,0.52739,0.52975,0.58418,0.63033,0.68831,0.67648,0.65636,0.583,0.47177,0.36646
0.29733,0.28361,0.27218,0.25847,0.26875,0.29847,0.37619,0.42305,0.53163,0.55563,0.58078,0.53735,0.49734,0.50191,0.4962,0.49849,0.55106,0.59564,0.65164,0.64021,0.62078,0.54992,0.44248,0.34076
0.38594,0.37045,0.35754,0.34205,0.35367,0.38723,0.47501,0.52793,0.65056,0.67767,0.70607,0.65702,0.61184,0.617,0.61055,0.61313,0.67251,0.72285,0.7861,0.7732,0.75125,0.67122,0.54988,0.43499
0.40205,0.38624,0.37306,0.35725,0.36911,0.40337,0.49298,0.547,0.67219,0.69986,0.72885,0.67878,0.63266,0.63793,0.63134,0.63397,0.69459,0.74598,0.81055,0.79737,0.77497,0.69327,0.5694,0.45212
0.55026,0.53924,0.53006,0.51904,0.5273,0.55118,0.61364,0.6513,0.73856,0.75785,0.77805,0.74315,0.711,0.71468,0.71008,0.71192,0.75417,0.78999,0.835,0.82581,0.8102,0.75325,0.66691,0.58517
0.40205,0.38624,0.37306,0.35725,0.36911,0.40337,0.49298,0.547,0.67219,0.69986,0.72885,0.67878,0.63266,0.63793,0.63134,0.63397,0.69459,0.74598,0.81055,0.79737,0.77497,0.69327,0.5694,0.45212
0.37788,0.36255,0.34978,0.33445,0.34595,0.37916,0.46602,0.5184,0.63975,0.66658,0.69468,0.64614,0.60143,0.60654,0.60015,0.60271,0.66147,0.71129,0.77388,0.76111,0.73939,0.66019,0.54011,0.42643
0.32149,0.3073,0.29546,0.28126,0.29191,0.32268,0.40314,0.45166,0.56407,0.58892,0.61495,0.56998,0.52857,0.5333,0.52739,0.52975,0.58418,0.63033,0.68831,0.67648,0.65636,0.583,0.47177,0.36646
0.29733,0.28361,0.27218,0.25847,0.26875,0.29847,0.37619,0.42305,0.53163,0.55563,0.58078,0.53735,0.49734,0.50191,0.4962,0.49849,0.55106,0.59564,0.65164,0.64021,0.62078,0.54992,0.44248,0.34076
0.38594,0.37045,0.35754,0.34205,0.35367,0.38723,0.47501,0.52793,0.65056,0.67767,0.70607,0.65702,0.61184,0.617,0.61055,0.61313,0.67251,0.72285,0.7861,0.7732,0.75125,0.67122,0.54988,0.43499
0.40205,0.38624,0.37306,0.35725,0.36911,0.40337,0.49298,0.547,0.67219,0.69986,0.72885,0.67878,0.63266,0.63793,0.63134,0.63397,0.69459,0.74598,0.81055,0.79737,0.77497,0.69327,0.5694,0.45212
0.55026,0.53924,0.53006,0.51904,0.5273,0.55118,0.61364,0.6513,0.73856,0.75785,0.77805,0.74315,0.711,0.71468,0.71008,0.71192,0.75417,0.78999,0.835,0.82581,0.8102,0.75325,0.66691,0.58517
0.40205,0.38624,0.37306,0.35725,0.36911,0.40337,0.49298,0.547,0.67219,0.69986,0.72885,0.67878,0.63266,0.63793,0.63134,0.63397,0.69459,0.74598,0.81055,0.79737,0.77497,0.69327,0.5694,0.45212
0.37788,0.36255,0.34978,0.33445,0.34595,0.37916,0.46602,0.5184,0.63975,0.66658,0.69468,0.64614,0.60143,0.60654,0.60015,0.60271,0.66147,0.71129,0.77388,0.76111,0.73939,0.66019,0.54011,0.42643
